profile_gender,profile_age,profile_income,profile_membership_days,transcript_time,offer_completed,offer_received,offer_viewed,offer_transaction,transcript_amount,transcript_reward,meta_reward,meta_required_spending,meta_max_hours,successful_offer,transaction_amount_rate,user_category,0,1,2,3,4,5,6,7,8,9,10
1,49.0,44000.0,1881,375.0,3,6,4,25,61.48999999999999,12.0,86.0,140.0,64.42105263157895,3,0.5254291151106802,1,1,1,0,0,1,1,1,0,0,1,0
2,45.0,39000.0,1241,348.1818181818182,3,5,5,20,57.61999999999999,9.0,47.0,95.0,59.63636363636363,3,0.4923601498239941,1,1,1,0,1,1,0,0,1,1,0,0
1,28.0,65000.0,1348,354.85714285714283,0,4,4,6,16.0,0.0,46.0,54.0,85.71428571428571,0,0.1367192363273847,1,1,0,1,0,0,1,0,0,0,0,1
2,49.0,99000.0,1972,419.35714285714283,4,5,5,14,356.04999999999995,22.0,66.0,90.0,72.0,4,3.0424302558978322,2,1,0,0,1,0,1,1,1,1,0,0
1,44.0,77000.0,1543,463.3333333333333,3,4,4,7,175.84,17.0,51.0,75.0,86.66666666666667,3,1.502544407237958,2,1,0,0,0,1,0,1,1,0,0,1
2,43.0,60000.0,1683,398.25,4,5,5,10,153.86,17.0,51.0,165.0,104.0,4,1.3147263563332132,2,1,0,0,1,0,0,0,1,0,1,1
1,36.0,63000.0,1166,326.0,0,5,4,9,20.82,0.0,39.0,70.0,85.33333333333333,0,0.17790590627100936,1,1,1,0,1,0,0,1,0,0,1,0
1,35.0,33000.0,1112,342.0,1,5,2,9,27.72,3.0,24.0,36.0,64.94117647058823,1,0.236866076937194,1,1,0,1,1,0,0,1,0,0,0,1
1,82.0,110000.0,1769,372.0,2,6,6,9,222.45,8.0,24.0,36.0,62.608695652173914,2,1.9008246325641704,0,1,0,1,1,0,0,0,0,1,0,0
2,26.0,36000.0,1646,292.258064516129,4,6,4,17,158.84,16.0,58.0,82.0,64.25806451612904,4,1.3572802186401116,2,1,0,1,1,0,1,0,0,0,0,1
2,42.0,70000.0,1352,261.52941176470586,1,2,2,12,201.14999999999998,5.0,15.0,60.0,50.8235294117647,1,1.7188171492033395,0,1,0,0,0,0,0,0,0,1,1,0
1,66.0,95000.0,1612,412.0,3,6,5,4,82.1,25.0,75.0,75.0,98.66666666666667,3,0.7015405814048927,1,1,0,0,1,0,1,0,0,1,0,1
1,74.0,69000.0,1073,356.625,1,5,3,7,26.75,5.0,50.0,50.0,78.0,1,0.2285774732348463,1,1,0,0,0,0,1,1,0,1,0,1
1,72.0,49000.0,1328,340.6666666666667,0,4,3,2,4.47,0.0,35.0,50.0,117.33333333333333,0,0.0381959366489631,1,1,0,0,0,0,1,1,0,1,1,0
1,36.0,90000.0,1307,355.6363636363636,0,4,4,3,45.81999999999999,0.0,40.0,94.0,135.27272727272728,0,0.3915297130325479,1,1,0,1,0,0,1,0,1,0,1,0
2,75.0,72000.0,1969,287.0,5,5,4,22,402.5100000000001,15.0,43.0,107.0,75.33333333333333,4,3.439428738383477,2,1,1,1,0,0,0,1,0,0,0,0
1,52.0,66000.0,2031,283.125,3,3,3,7,122.53999999999999,17.0,51.0,75.0,85.5,3,1.0470984512223576,2,1,0,0,1,0,1,0,1,0,0,0
1,43.0,60000.0,2034,401.45454545454544,5,5,5,18,255.15000000000003,27.0,81.0,141.0,85.0909090909091,5,2.1802445718082635,2,1,1,1,0,1,1,0,0,0,0,0
2,55.0,112000.0,1710,241.71428571428572,2,5,4,10,308.62,10.0,30.0,75.0,76.57142857142857,2,2.6371431697098418,0,1,0,0,0,0,0,1,0,1,1,1
2,61.0,77000.0,1930,331.3333333333333,1,2,1,5,108.87,5.0,10.0,40.0,69.33333333333333,1,0.9302889536851484,1,1,0,0,0,0,0,0,0,1,1,0
1,57.0,73000.0,1764,441.9,3,4,2,11,210.67,10.0,25.0,61.0,82.8,2,1.8001650948181334,0,1,1,1,0,0,0,1,0,0,0,1
1,34.0,31000.0,1125,271.7142857142857,0,4,3,0,0.0,0.0,45.0,45.0,140.57142857142858,0,0.0,1,0,0,0,1,0,1,1,0,0,0,0
1,60.0,32000.0,2385,366.6857142857143,1,6,5,23,57.690000000000005,3.0,58.0,101.0,55.542857142857144,1,0.49295829648292655,1,1,1,1,0,1,1,0,0,1,1,0
1,37.0,65000.0,1113,383.6666666666667,3,5,4,6,115.45000000000002,25.0,90.0,150.0,114.66666666666667,3,0.9865147396247854,1,1,0,0,1,1,1,0,0,0,1,0
1,52.0,67000.0,2465,337.2631578947368,4,5,4,6,76.59,33.0,99.0,111.0,102.3157894736842,4,0.6544578943946497,3,1,0,1,1,1,1,0,0,0,0,0
1,76.0,107000.0,1390,411.0,2,4,4,4,130.4,13.0,49.0,61.0,89.14285714285714,2,1.1142617760681854,0,1,0,1,1,1,0,0,0,1,0,0
1,43.0,79000.0,2034,369.7894736842105,4,5,4,6,136.36,22.0,61.0,85.0,101.05263157894737,4,1.1651896916001363,2,1,1,0,1,1,0,1,0,1,0,0
0,85.0,65000.0,1617,265.125,2,4,4,6,97.79999999999998,12.0,36.0,60.0,75.0,2,0.8356963320511389,1,1,0,0,0,1,0,0,1,1,0,1
2,50.0,71000.0,1346,260.2857142857143,4,5,4,8,164.04999999999998,18.0,57.0,73.0,83.42857142857143,4,1.401799419969216,2,1,0,1,1,0,0,0,0,0,0,0
1,49.0,55000.0,1196,397.3333333333333,1,2,2,4,48.66,5.0,15.0,15.0,72.0,1,0.4157973774806587,1,1,0,0,0,0,0,1,0,1,0,0
2,55.0,94000.0,1270,307.42857142857144,3,5,5,8,195.35000000000002,15.0,45.0,81.0,98.28571428571429,3,1.669256426034663,2,1,1,1,0,0,1,0,0,1,0,1
2,47.0,59000.0,1033,420.0,0,6,5,5,7.16,0.0,35.0,50.0,78.0,0,0.061181858256504656,1,1,0,0,1,0,0,0,0,1,1,0
2,64.0,66000.0,1699,406.2,1,2,2,5,103.13,5.0,15.0,15.0,64.8,1,0.881240927652699,1,1,0,0,0,0,0,1,0,1,0,0
2,33.0,42000.0,1052,352.90909090909093,0,4,3,4,116.36,0.0,10.0,40.0,78.54545454545455,0,0.9942906461909052,1,1,0,0,0,0,0,0,0,1,1,1
2,45.0,73000.0,1911,351.54545454545456,4,4,4,10,187.52,27.0,81.0,105.0,78.54545454545455,4,1.6023494497569488,2,1,0,0,1,1,1,0,1,0,0,0
2,66.0,104000.0,1326,502.5,1,3,1,3,94.16,2.0,6.0,30.0,81.0,1,0.804592705786659,1,1,0,0,0,0,0,0,1,1,0,0
1,59.0,87000.0,1085,304.0,1,3,2,3,63.57,10.0,30.0,30.0,72.0,1,0.5432026158332404,1,1,0,0,0,1,0,0,0,0,0,1
2,56.0,73000.0,1569,374.7692307692308,5,6,5,10,218.39000000000001,18.0,69.0,117.0,106.15384615384616,5,1.8661321263460968,2,1,1,1,1,0,1,1,0,0,0,0
1,37.0,51000.0,1921,327.0,4,5,4,13,176.42999999999998,17.0,51.0,120.0,84.0,4,1.50758592907753,2,1,0,0,1,0,0,1,1,0,1,1
2,60.0,88000.0,1015,344.14285714285717,2,6,3,3,79.01,7.0,44.0,90.0,121.71428571428571,2,0.6751366788891666,1,1,1,0,1,1,0,0,0,1,1,1
1,85.0,50000.0,2007,411.1764705882353,2,5,3,7,96.18,4.0,15.0,70.0,104.47058823529412,2,0.8218535093729914,1,1,1,0,0,0,0,0,0,1,1,1
1,63.0,119000.0,1982,264.4,3,5,3,4,126.59,22.0,66.0,90.0,115.2,3,1.081705507917727,2,1,1,0,0,0,1,0,1,1,0,0
1,62.0,54000.0,1863,440.57142857142856,4,5,5,7,101.77000000000001,26.0,78.0,102.0,96.0,4,0.8696197925648714,3,1,0,1,0,1,1,0,0,1,0,0
2,53.0,100000.0,1432,373.6666666666667,4,4,4,6,148.35,32.0,96.0,120.0,96.0,4,1.26764366932297,2,1,0,0,0,1,1,0,1,0,0,0
2,77.0,92000.0,1843,280.75,2,5,5,12,296.15,15.0,45.0,45.0,56.0,2,2.530587614897186,0,1,0,0,1,0,1,0,0,1,0,1
1,57.0,64000.0,1916,329.4782608695652,4,5,5,9,138.65,20.0,60.0,105.0,99.1304347826087,4,1.184757632299493,2,1,0,0,1,0,0,1,0,0,1,1
1,89.0,74000.0,2277,303.6666666666667,1,4,3,10,37.78,10.0,55.0,70.0,62.666666666666664,1,0.32282829677803715,1,1,0,0,0,1,1,0,0,0,1,1
1,68.0,80000.0,1022,333.0,1,5,1,3,64.36999999999999,5.0,27.0,50.0,100.8,1,0.5500385776496095,1,1,0,0,1,0,0,1,1,1,1,0
2,73.0,109000.0,1910,415.09090909090907,2,4,1,4,113.75999999999999,15.0,40.0,70.0,104.72727272727273,1,0.9720737702877051,1,1,0,0,0,0,1,0,0,1,1,1
1,36.0,38000.0,1211,436.2857142857143,0,3,1,3,5.34,0.0,14.0,30.0,116.57142857142857,0,0.04563004512426465,1,1,1,0,0,0,0,1,0,0,0,0
1,27.0,54000.0,1649,398.64,3,5,5,12,43.77,15.0,65.0,65.0,64.32,3,0.3740125608781018,1,1,0,0,1,1,0,1,0,1,0,0
2,55.0,114000.0,1834,319.6,3,3,2,7,183.58,7.0,19.0,71.0,89.6,2,1.5686823378113304,0,1,0,1,0,0,0,0,1,0,0,0
1,60.0,57000.0,2787,354.0,1,3,3,4,62.62,2.0,26.0,50.0,89.45454545454545,1,0.5350849111763019,1,1,0,0,0,0,1,0,1,1,0,0
1,53.0,71000.0,1077,245.57142857142858,1,5,3,5,21.459999999999997,5.0,42.0,65.0,89.14285714285714,1,0.1833746757241047,1,1,0,0,1,0,1,0,1,1,1,0
1,58.0,42000.0,1494,304.8,1,4,4,16,35.86999999999999,2.0,36.0,60.0,53.76,1,0.3065074379414555,1,1,1,0,1,1,0,0,0,1,0,0
1,38.0,92000.0,1074,402.0,0,5,5,0,0.0,0.0,50.0,74.0,172.8,0,0.0,1,0,1,1,1,0,1,1,0,0,0,0
1,55.0,31000.0,1328,496.0,0,4,3,5,8.95,0.0,46.0,54.0,84.0,0,0.07647732282063081,1,1,0,1,0,1,1,0,0,0,0,1
1,26.0,31000.0,1278,468.0,3,4,3,7,21.39,9.0,25.0,65.0,91.76470588235294,3,0.18277652906517244,1,1,1,0,1,0,0,0,1,1,0,0
1,41.0,35000.0,1310,366.0,3,5,5,10,91.42,14.0,52.0,130.0,113.73913043478261,3,0.7811795365655944,1,1,1,0,0,0,1,0,0,0,1,1
1,44.0,77000.0,1183,302.57142857142856,3,6,6,6,131.32,6.0,32.0,120.0,118.85714285714286,3,1.12212313215701,2,1,1,0,1,0,0,0,1,0,0,1
2,89.0,32000.0,1487,395.3076923076923,2,5,4,15,103.06,4.0,34.0,90.0,68.3076923076923,2,0.8806427809937668,1,1,1,0,0,1,0,0,1,1,0,0
2,57.0,51000.0,1158,440.0,0,5,3,4,9.23,0.0,26.0,50.0,102.0,0,0.07886990945636006,1,1,1,0,1,0,0,0,1,0,0,1
1,65.0,94000.0,1140,325.6,1,5,5,4,91.67000000000002,5.0,43.0,75.0,120.0,1,0.7833157746332099,1,1,1,0,1,0,1,0,0,1,0,0
1,51.0,76000.0,1668,462.0,1,2,2,6,128.54999999999998,2.0,6.0,30.0,78.54545454545455,1,1.0984536143678314,0,1,1,0,0,0,0,0,0,1,0,0
1,48.0,36000.0,1151,343.6363636363636,2,6,4,10,69.35,10.0,50.0,80.0,82.9090909090909,2,0.592592439956508,1,1,0,0,1,0,0,1,0,1,1,0
1,44.0,75000.0,1511,336.38709677419354,4,5,4,18,346.53000000000003,27.0,81.0,105.0,63.483870967741936,4,2.961082310283039,2,1,0,0,1,0,1,0,1,0,0,1
1,38.0,39000.0,1344,308.8235294117647,3,5,2,7,72.28999999999999,13.0,44.0,86.0,98.82352941176471,2,0.617714599631665,1,1,0,1,1,0,0,1,0,0,1,0
1,53.0,97000.0,1917,373.8,2,2,2,4,101.84,7.0,21.0,45.0,108.0,2,0.8702179392238036,1,1,1,0,1,0,0,0,0,0,0,0
1,87.0,46000.0,1948,447.7894736842105,4,5,3,7,74.61,15.0,45.0,96.0,113.6842105263158,3,0.6375388888991358,1,1,1,1,1,0,0,1,0,0,1,0
1,66.0,47000.0,1193,396.0,1,3,2,14,58.00000000000001,10.0,35.0,50.0,44.4,1,0.4956072316867696,1,1,0,0,0,0,1,0,0,1,1,0
2,48.0,44000.0,1630,380.0,2,4,2,10,94.18,7.0,36.0,90.0,85.33333333333333,2,0.8047636048320683,1,1,1,0,0,1,0,0,0,0,1,1
2,48.0,96000.0,1160,386.72727272727275,0,5,5,1,21.2,0.0,28.0,90.0,165.8181818181818,0,0.18115298813378472,1,1,1,0,0,0,0,1,1,0,1,1
2,24.0,60000.0,1208,347.0,0,6,5,1,2.52,0.0,49.0,80.0,140.0,0,0.021533279721563093,1,1,1,0,0,0,1,0,0,1,1,0
2,57.0,67000.0,1685,343.6666666666667,6,6,4,20,378.95,38.0,99.0,111.0,66.66666666666667,4,3.238109662891402,2,1,0,1,1,1,1,1,0,0,0,0
2,85.0,89000.0,1201,351.84,5,6,4,10,262.51,33.0,89.0,101.0,80.64,4,2.24313542051886,2,1,0,1,1,1,1,0,0,0,0,1
2,68.0,103000.0,1505,306.85714285714283,3,4,3,11,290.81,17.0,51.0,120.0,78.85714285714286,3,2.484957569772922,2,1,0,0,0,1,0,0,1,1,1,0
1,22.0,68000.0,1340,339.3333333333333,0,5,2,2,2.19,0.0,19.0,50.0,133.33333333333334,0,0.018713445472310783,1,1,1,0,0,0,0,1,0,1,1,0
1,51.0,73000.0,2346,263.6666666666667,1,3,3,11,42.760000000000005,3.0,33.0,61.0,60.0,1,0.36538215908493565,1,1,0,1,0,1,0,0,1,0,0,0
1,19.0,59000.0,1073,423.0,0,5,3,6,15.94,0.0,50.0,65.0,84.0,0,0.13620653919115702,1,1,0,0,0,1,1,1,0,0,1,1
1,42.0,73000.0,1048,352.15384615384613,0,5,3,5,11.03,0.0,31.0,54.0,92.3076923076923,0,0.09425082354319082,1,1,0,1,0,0,1,0,0,0,1,1
1,54.0,71000.0,1401,279.1764705882353,4,4,4,5,91.46000000000001,21.0,63.0,87.0,110.11764705882354,4,0.7815213346564129,3,1,0,1,1,0,1,0,0,0,0,0
1,50.0,59000.0,1526,255.0,3,4,4,11,168.67999999999998,17.0,51.0,120.0,94.9090909090909,3,1.441362548981453,2,1,1,0,0,0,1,0,0,1,1,0
1,51.0,78000.0,1192,316.13793103448273,4,6,6,13,244.35999999999999,8.0,24.0,120.0,103.44827586206897,4,2.0880445368099827,2,1,1,0,0,0,0,0,1,1,0,1
1,46.0,46000.0,1315,357.42857142857144,1,4,2,7,27.67,5.0,35.0,50.0,68.57142857142857,1,0.23643882932367094,1,1,0,0,0,1,0,1,0,1,1,0
2,23.0,61000.0,1268,363.39130434782606,3,6,3,11,54.690000000000005,13.0,41.0,79.0,72.0,3,0.4673234396715419,1,1,0,1,1,0,0,0,0,1,1,1
2,52.0,54000.0,1411,417.0,2,4,4,12,152.07,10.0,30.0,30.0,54.54545454545455,2,1.2994308917690869,0,1,0,0,1,0,0,1,0,1,0,1
2,41.0,41000.0,2002,373.6363636363636,0,2,1,8,27.030000000000005,0.0,4.0,20.0,39.27272727272727,0,0.2309700598705756,1,1,0,0,0,0,0,0,1,0,0,1
1,33.0,54000.0,1359,321.4736842105263,0,4,3,12,40.069999999999986,0.0,32.0,40.0,49.26315789473684,0,0.34239623747739395,1,1,0,0,0,1,0,1,1,0,0,1
2,58.0,62000.0,1260,370.90909090909093,0,3,3,5,18.96,0.0,40.0,40.0,78.54545454545455,0,0.1620122950479509,1,1,0,0,0,0,1,0,0,0,0,1
1,54.0,50000.0,2051,304.875,0,5,2,9,33.12,0.0,50.0,80.0,72.0,0,0.28300881919768633,1,1,0,0,0,1,1,0,0,0,1,1
1,38.0,44000.0,2030,312.63157894736844,1,5,3,10,38.660000000000004,5.0,35.0,35.0,49.26315789473684,1,0.33034785477604334,1,1,0,0,1,1,0,0,0,1,0,0
1,93.0,41000.0,1165,300.46153846153845,0,6,3,4,21.09,0.0,42.0,80.0,105.23076923076923,0,0.18021304338403396,1,1,0,0,1,0,1,0,1,1,1,0
2,72.0,87000.0,1734,363.0,4,5,4,11,236.39000000000001,13.0,54.0,102.0,96.0,4,2.0199412672144046,2,1,1,1,0,1,0,1,0,0,0,0
1,37.0,53000.0,1708,442.875,2,4,4,6,83.97,8.0,28.0,56.0,93.0,2,0.7175196421506559,1,1,0,1,0,0,0,1,1,1,0,0
1,86.0,93000.0,1046,270.75,0,4,4,0,0.0,0.0,14.0,30.0,132.0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1
1,61.0,74000.0,2042,405.77777777777777,2,6,5,14,41.959999999999994,10.0,35.0,35.0,48.888888888888886,2,0.35854619726856635,1,1,0,0,1,0,0,1,0,1,0,0
2,58.0,74000.0,1460,436.94117647058823,3,5,2,7,140.25,14.0,30.0,70.0,96.0,2,1.1984295559322315,0,1,1,0,0,0,1,0,1,1,0,1
1,65.0,74000.0,1494,404.8,2,3,3,7,104.78999999999999,7.0,21.0,45.0,94.4,2,0.8954255484216651,1,1,1,0,0,0,0,1,0,0,0,1
1,42.0,50000.0,1187,301.5,0,4,2,6,18.0,0.0,31.0,55.0,96.0,0,0.1538091408683078,1,1,1,0,0,0,1,1,1,0,0,0
1,45.0,56000.0,1609,400.2857142857143,5,5,5,13,182.86,15.0,45.0,162.0,105.42857142857143,5,1.5625299721765982,2,1,1,1,0,0,0,0,1,0,1,0
1,60.0,57000.0,2171,379.5,0,3,3,18,50.31,0.0,30.0,30.0,30.0,0,0.4298965487269203,1,1,0,0,1,0,1,0,0,1,0,0
2,45.0,99000.0,1647,300.0,1,2,2,7,179.08,5.0,15.0,15.0,46.0,1,1.5302300525942534,0,1,0,0,1,0,0,0,0,0,0,1
1,74.0,46000.0,1189,318.0,0,5,2,4,10.16,0.0,18.0,65.0,120.0,0,0.0868167150678893,1,1,1,0,0,0,0,1,1,0,1,1
1,50.0,46000.0,1173,387.46153846153845,5,5,4,12,124.38000000000001,19.0,55.0,140.0,101.53846153846153,4,1.0628211634000069,2,1,1,0,1,0,0,1,1,0,1,0
2,61.0,74000.0,1182,338.8421052631579,3,4,4,8,172.70999999999998,13.0,39.0,96.0,98.52631578947368,3,1.475798706631413,2,1,0,1,0,0,0,1,0,1,1,0
1,73.0,52000.0,995,418.5,1,4,2,5,15.070000000000002,5.0,39.0,55.0,110.0,1,0.12877243071585548,1,1,1,0,0,0,1,1,0,0,0,0
1,35.0,45000.0,1739,281.76,1,4,4,16,39.09,3.0,43.0,71.0,62.4,1,0.3340221842523418,1,1,1,1,0,1,0,1,0,0,0,0
2,63.0,70000.0,1304,297.88235294117646,0,6,4,7,22.009999999999998,0.0,62.0,93.0,97.41176470588235,0,0.18807439947285856,1,1,0,1,0,1,1,1,0,0,1,0
2,63.0,65000.0,1229,360.94736842105266,3,4,4,8,148.48000000000002,13.0,49.0,106.0,96.0,3,1.2687545131181301,2,1,0,1,1,0,0,0,0,0,1,0
1,44.0,45000.0,1238,431.11764705882354,4,5,3,22,64.95000000000002,17.0,41.0,125.0,64.23529411764706,3,0.5549946499664774,1,1,1,0,1,0,0,0,0,1,1,0
1,66.0,65000.0,1155,445.125,2,5,3,6,23.1,8.0,44.0,71.0,91.5,2,0.19738839744766168,1,1,0,1,1,0,1,0,0,1,1,0
1,67.0,77000.0,1834,439.42857142857144,2,3,3,13,234.93,7.0,21.0,45.0,54.857142857142854,2,2.0074656368995307,0,1,0,0,0,0,0,1,1,1,0,0
1,27.0,36000.0,2015,413.7142857142857,3,4,2,12,110.18,9.0,40.0,110.0,89.14285714285714,2,0.941482841159453,1,1,1,0,0,0,1,0,1,0,1,0
1,57.0,120000.0,2046,390.63157894736844,3,6,3,7,193.35,25.0,75.0,90.0,78.3157894736842,3,1.6521665214937395,2,1,0,0,1,1,0,0,0,0,1,1
1,53.0,34000.0,1506,382.69565217391306,3,6,3,11,66.32,15.0,40.0,85.0,80.34782608695652,3,0.5667012345770096,1,1,0,0,0,0,0,1,0,1,1,0
1,51.0,65000.0,1741,294.2068965517241,3,6,6,14,255.15999999999997,18.0,54.0,66.0,68.6896551724138,3,2.1803300213309673,2,1,0,1,0,0,1,1,0,1,0,1
2,69.0,74000.0,1605,345.1764705882353,3,6,3,5,98.91,23.0,73.0,101.0,105.88235294117646,3,0.8451812290713513,1,1,0,1,0,1,1,0,1,0,0,1
2,64.0,119000.0,1689,301.09090909090907,3,6,4,9,265.59999999999997,22.0,66.0,90.0,86.18181818181819,3,2.2695393230345857,2,1,1,0,0,1,1,0,0,1,0,1
1,44.0,62000.0,1951,389.76,4,6,6,9,163.15,27.0,81.0,105.0,80.64,4,1.394108962925801,2,1,0,0,1,1,1,0,1,1,0,0
2,70.0,81000.0,1835,480.4,3,5,2,5,117.41,25.0,75.0,75.0,86.4,2,1.0032628460748898,0,1,0,0,1,1,1,0,0,1,0,0
2,52.0,89000.0,1102,318.85714285714283,2,5,5,2,43.17,5.0,39.0,91.0,156.0,2,0.3688855895158249,1,1,1,1,0,0,1,0,0,1,0,0
1,70.0,48000.0,1716,340.5,3,5,4,12,143.56,16.0,58.0,82.0,71.0,3,1.2267133479474592,2,1,0,1,1,1,0,0,0,0,0,1
2,75.0,87000.0,1267,466.0,3,5,4,3,64.64,15.0,59.0,111.0,152.0,3,0.5523457147626343,1,1,1,1,0,1,1,0,0,0,0,0
2,89.0,47000.0,1331,347.1,2,5,4,9,79.4,12.0,32.0,64.0,79.2,2,0.6784692102746467,1,1,1,1,0,1,0,0,0,1,0,0
1,35.0,69000.0,1172,305.2,1,4,3,7,177.79999999999998,10.0,75.0,90.0,94.4,1,1.5192925136880624,0,1,0,0,0,0,1,0,0,0,1,0
2,21.0,42000.0,1179,326.3478260869565,3,5,4,11,125.67,17.0,49.0,65.0,66.78260869565217,3,1.0738441518289024,2,1,0,0,1,0,1,0,1,1,0,1
1,54.0,105000.0,1303,255.69230769230768,1,3,3,6,157.98999999999998,2.0,10.0,50.0,92.3076923076923,1,1.3500170092102193,0,1,1,0,0,0,0,0,1,1,0,0
1,58.0,73000.0,1198,336.42857142857144,0,5,3,6,23.45,0.0,45.0,60.0,82.28571428571429,0,0.20037913074232322,1,1,0,0,0,0,1,0,0,1,1,1
2,36.0,70000.0,2403,345.0,2,6,4,18,168.36,12.0,41.0,65.0,56.0,2,1.4386281642549057,0,1,1,0,0,1,0,1,0,1,0,1
2,55.0,89000.0,1987,335.25,5,6,5,8,176.01,28.0,79.0,121.0,92.0,5,1.5039970491239363,2,1,0,1,1,1,0,0,0,1,1,0
1,64.0,57000.0,1306,374.6,4,6,6,14,402.74,24.0,72.0,120.0,88.0,4,3.4413940774056826,2,1,1,0,0,1,1,0,0,1,0,1
2,70.0,87000.0,1739,281.45454545454544,2,4,3,2,52.24,20.0,65.0,80.0,100.36363636363636,2,0.4463883066089111,1,1,0,0,0,1,0,0,0,1,1,0
2,31.0,45000.0,1066,476.3076923076923,1,2,2,8,92.61000000000001,3.0,9.0,21.0,49.84615384615385,1,0.7913480297674437,1,1,0,1,0,0,0,0,0,1,0,0
2,23.0,43000.0,1059,380.5263157894737,1,6,3,9,22.390000000000004,5.0,62.0,70.0,75.78947368421052,1,0.191321481335634,1,1,0,0,1,0,1,1,1,0,0,0
2,70.0,105000.0,1351,246.7058823529412,2,3,3,9,185.29,8.0,24.0,36.0,62.11764705882353,2,1.5832942061938196,0,1,0,1,1,0,0,0,0,0,0,1
1,65.0,73000.0,1200,326.625,0,6,4,6,26.47,0.0,44.0,60.0,87.0,0,0.22618488659911706,1,1,1,0,0,1,1,0,0,1,0,1
1,61.0,59000.0,1441,339.6923076923077,3,6,5,25,101.07999999999998,17.0,96.0,120.0,60.92307692307692,3,0.8637237754982527,1,1,1,0,1,1,1,1,0,0,0,0
1,90.0,57000.0,1011,391.8,0,4,3,3,55.79,0.0,35.0,80.0,115.2,0,0.47672288716904954,1,1,0,0,0,1,0,0,0,0,1,1
1,43.0,42000.0,1058,255.375,1,6,1,8,22.7,2.0,20.0,90.0,88.5,1,0.19397041653947705,1,1,0,0,0,0,0,0,1,0,1,1
1,57.0,66000.0,2613,441.8,3,4,3,20,77.53000000000002,8.0,41.0,85.0,52.8,3,0.6624901495288836,1,1,0,1,0,1,0,0,1,0,0,0
2,78.0,99000.0,1448,371.14285714285717,4,6,5,6,157.86999999999998,14.0,42.0,78.0,102.85714285714286,4,1.3489916149377639,2,1,0,1,1,0,0,0,0,0,0,1
1,66.0,58000.0,1179,341.1,3,4,4,9,131.29999999999998,9.0,27.0,120.0,104.4,3,1.1219522331116005,2,1,1,0,0,0,0,0,1,1,1,0
2,44.0,57000.0,1144,380.7,2,5,5,8,124.28,7.0,31.0,55.0,90.0,2,1.0619666681729607,0,1,1,0,1,0,0,1,0,1,0,1
1,59.0,70000.0,1310,290.25,1,5,5,5,91.4,5.0,35.0,35.0,82.5,1,0.7810086375201852,1,1,0,0,1,0,0,1,0,0,0,1
1,19.0,34000.0,2275,346.8,2,6,3,19,49.459999999999994,15.0,85.0,100.0,51.2,2,0.4226333392970279,1,1,0,0,1,1,0,1,0,0,1,0
1,57.0,61000.0,2043,492.3,3,3,2,12,171.61,14.0,40.0,80.0,78.0,2,1.4663992591339057,0,1,1,0,0,0,1,0,1,0,0,0
2,49.0,56000.0,1645,297.12,4,5,5,11,147.69000000000003,20.0,60.0,141.0,97.92,4,1.2620040008244657,2,1,1,1,0,1,0,0,0,1,1,0
2,40.0,56000.0,1329,354.375,2,4,4,6,24.650000000000002,8.0,34.0,46.0,78.0,2,0.2106330734668771,1,1,0,1,1,0,0,0,0,1,0,0
1,19.0,31000.0,1233,429.51724137931035,3,5,5,16,125.34,23.0,89.0,101.0,65.37931034482759,3,1.0710243175796499,2,1,0,1,0,1,1,0,0,1,0,0
2,50.0,50000.0,1342,385.7142857142857,3,6,3,9,128.32999999999998,17.0,46.0,100.0,90.28571428571429,3,1.0965737248683298,2,1,1,0,0,1,0,0,0,1,1,1
1,74.0,33000.0,1330,298.3125,5,6,5,16,325.85999999999996,17.0,46.0,106.0,88.5,5,2.7844581468525984,2,1,1,1,1,0,0,1,0,0,0,1
1,57.0,74000.0,1643,259.6551724137931,4,5,5,15,298.2,10.0,30.0,102.0,81.93103448275862,4,2.5481047670516324,2,1,1,1,0,0,0,0,1,1,0,0
1,40.0,51000.0,2341,356.72727272727275,2,5,3,23,77.36,20.0,82.0,90.0,45.81818181818182,2,0.661037507642905,1,1,0,0,0,1,1,0,1,0,0,1
1,68.0,31000.0,1306,406.5,2,3,3,8,25.23,8.0,28.0,56.0,84.0,2,0.21558914578374477,1,1,1,1,1,0,0,0,0,0,0,0
1,61.0,112000.0,1264,451.05882352941177,4,5,3,5,143.43,22.0,69.0,100.0,114.3529411764706,3,1.2256025041522993,2,1,0,0,0,1,0,1,1,0,1,0
2,53.0,48000.0,1214,388.5,0,4,1,3,9.9,0.0,32.0,55.0,114.0,0,0.08459502747756929,1,1,0,0,0,0,1,1,1,0,1,0
2,65.0,113000.0,1860,299.05263157894734,4,5,4,6,150.78,19.0,57.0,105.0,118.73684210526316,4,1.2884079033401916,2,1,1,0,1,1,0,0,0,0,0,1
1,87.0,43000.0,2157,428.11764705882354,0,4,3,10,21.269999999999996,0.0,34.0,50.0,67.76470588235294,0,0.181751134792717,1,1,1,0,1,0,1,0,0,0,0,1
2,78.0,81000.0,2803,352.3636363636364,3,5,5,9,210.88,10.0,30.0,66.0,93.81818181818181,3,1.8019595347949304,2,1,1,1,0,0,0,1,0,1,0,1
1,25.0,39000.0,1147,462.6,2,4,3,11,106.69,12.0,36.0,60.0,66.0,2,0.9116609577355421,1,1,1,0,0,1,0,0,0,1,0,1
